location,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Temperature,Temperature,Precipitation Total,Wind Gust,Wind Gust,Wind Gust,Cloud Cover Total,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Temperature,Temperature,Temperature
unit,°C,°C,°C,mm,m/s,m/s,m/s,%,hPa,hPa,hPa,°C,°C,°C
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,sfc,sfc,sfc,sfc,sfc,MSL,MSL,MSL,sfc,sfc,sfc
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Maximum,Minimum,Mean,Summation,Maximum,Minimum,Mean,Mean,Maximum,Minimum,Mean,Maximum,Minimum,Mean
timestamp,Базель Temperature [2 m elevation corrected],Базель Temperature [2 m elevation corrected],Базель Temperature [2 m elevation corrected],Базель Precipitation Total,Базель Wind Gust,Базель Wind Gust,Базель Wind Gust,Базель Cloud Cover Total,Базель Mean Sea Level Pressure [MSL],Базель Mean Sea Level Pressure [MSL],Базель Mean Sea Level Pressure [MSL],Базель Temperature,Базель Temperature,Базель Temperature
20140905T0000,25.460245,14.510245,18.768995,0.7,4.2,2.0,3.0375001,21.604166,1015.5,1012.4,1014.38745,26.1,11.64,17.949581
20140906T0000,26.080246,13.690246,19.54941,0.0,4.6,2.1,3.0374997,15.270833,1013.6,1011.0,1012.65405,27.86,12.18,19.090834
20140907T0000,25.960245,14.860246,20.056913,0.2,5.8,1.6,3.1333334,26.916666,1014.4,1012.3,1013.37506,27.14,12.81,18.864582
20140908T0000,27.110245,14.270246,19.993162,3.4999998,6.6,2.4,3.833333,10.716667,1016.1,1014.0,1014.8125,28.33,12.75,19.599997
20140909T0000,24.960245,17.010244,20.248995,2.4,6.5,1.9,3.6833336,19.425001,1017.3,1015.1,1016.3083,26.79,12.98,19.20375
20140910T0000,22.040245,15.020246,17.888578,2.4,9.2,2.4,5.416666,44.708332,1016.7,1013.5,1015.5125,24.4,13.44,17.354166
20140911T0000,19.860245,11.150246,15.184411,0.0,8.7,4.0,6.470833,54.083332,1016.9,1014.5,1015.16254,21.25,10.36,14.92625
20140912T0000,14.910245,11.0602455,13.139413,3.1000001,7.2,3.2,4.833333,82.041664,1019.0,1017.0,1018.1084,15.16,10.82,12.479583
20140913T0000,20.950245,13.420245,16.198996,2.2,7.0,2.5,4.5375,87.208336,1020.5,1019.0,1019.6543,20.72,11.99,15.073334
20140914T0000,21.840246,13.680245,16.881912,0.3,7.2,4.1,5.2666664,63.666668,1020.5,1015.0,1017.52496,21.58,11.83,15.829999
20140915T0000,23.170246,11.740245,16.789412,0.0,5.1,1.4,3.404167,53.2,1015.9,1013.1,1014.8499,22.41,10.28,15.8083315
20140916T0000,24.610245,13.300245,18.188995,0.0,4.5,1.5,3.0458333,46.041668,1015.5,1012.4,1014.09595,26.62,13.07,17.698336
20140917T0000,24.890245,13.400246,18.142332,0.0,4.6,2.5,3.4875002,41.25417,1012.9,1009.7,1011.6707,27.34,12.52,18.221252
20140918T0000,23.580246,16.350246,19.217745,0.8,4.6,2.4,3.3125,49.216663,1012.2,1010.7,1011.3,25.45,13.24,18.159166
20140919T0000,22.990246,15.450245,18.871078,0.2,8.2,2.5,4.520833,40.000004,1014.8,1012.5,1013.425,24.97,13.97,18.135416
20140920T0000,24.480246,16.040245,19.326912,1.4000001,8.6,2.9,4.7541666,29.591665,1016.3,1014.6,1015.4834,24.98,13.53,17.765417
20140921T0000,19.830246,15.690246,17.50733,8.5,9.6,3.1,6.329168,60.016666,1018.2,1015.5,1016.4749,19.98,13.71,15.587499
20140922T0000,16.760244,11.270246,13.89983,1.0,10.1,2.8,5.8750005,55.666668,1021.8,1018.7,1020.43756,18.08,9.12,13.276665
20140923T0000,18.720245,4.880245,11.379413,0.0,9.3,3.3,5.2791667,8.4125,1022.6,1016.0,1019.89996,19.93,5.25,11.270833
20140924T0000,19.350245,5.5102453,11.941495,2.4,8.6,3.0,5.0750003,46.94167,1017.7,1012.9,1015.075,20.89,5.39,11.872916
20140925T0000,17.680244,10.700245,13.4648285,1.8000001,5.7,2.4,4.441666,44.979168,1024.0,1015.5,1020.06244,17.95,8.32,12.300002
20140926T0000,19.710245,6.900245,12.595662,0.0,4.4,1.9,2.95,18.629164,1026.8,1024.2,1025.4166,22.0,6.2,12.3654175
20140927T0000,22.570246,7.880245,14.27316,0.0,5.9,2.3,3.8833332,2.6833334,1027.3,1024.6,1026.0458,23.69,7.2,13.845417
20140928T0000,23.750246,10.450245,16.032745,0.0,4.9,2.0,3.5583334,31.558329,1025.9,1023.3,1024.8625,25.21,10.2,15.750001
20140929T0000,23.940245,12.300245,17.306913,0.0,5.2,2.6,3.7250004,42.966663,1025.8,1023.6,1024.6,25.47,11.05,16.662916
20140930T0000,20.820246,15.770246,17.923578,0.6,3.6,1.6,2.7249997,78.17917,1026.1,1024.7,1025.404,21.49,13.62,16.628332
20141001T0000,22.000246,13.620245,17.050663,0.4,4.8,1.1,3.0041666,44.220837,1027.1,1025.3,1026.0082,24.01,11.92,15.837081
20141002T0000,22.210245,10.630245,15.566497,0.0,6.5,2.4,4.1833334,45.708332,1028.4,1024.9,1026.7168,22.61,10.06,15.053333
20141003T0000,20.240246,11.150246,15.02441,0.0,4.5,1.7,3.4291666,35.0,1025.7,1021.2,1023.78314,21.59,8.52,13.851251
20141004T0000,20.670246,9.160245,13.95983,0.0,5.3,2.4,3.6541662,36.833332,1021.0,1015.2,1017.8792,21.2,8.61,13.641252
20141005T0000,20.000246,11.390245,14.870246,0.90000004,3.9,1.6,3.1875007,56.291668,1016.1,1013.1,1015.0166,21.13,10.66,14.512081
20141006T0000,18.940245,11.990245,14.367744,0.0,5.3,2.3,3.616667,73.05417,1015.2,1009.6,1012.45,18.48,10.16,13.958749
20141007T0000,16.660246,12.3102455,14.911496,2.8000002,10.8,4.8,7.908333,66.933334,1011.8,1006.8,1009.0166,17.79,11.5,13.766665
20141008T0000,21.610245,14.040245,16.750242,7.599999,9.0,4.6,6.4625,63.28333,1013.7,1007.4,1010.37506,22.07,10.76,15.077918
20141009T0000,23.110245,13.390245,17.250662,2.6,8.1,3.8,5.5833335,40.962498,1013.1,1007.5,1009.3708,24.5,11.45,16.160418
20141010T0000,18.610245,15.740245,16.738161,14.5999975,6.3,3.0,3.8083324,87.875,1015.9,1013.4,1014.4917,18.44,13.34,15.475834
20141011T0000,18.660246,14.410245,16.243994,7.7000003,8.7,1.7,4.316666,73.583336,1016.1,1013.2,1014.37506,19.84,13.15,15.205417
20141012T0000,17.740246,10.890245,13.958995,0.2,6.4,1.7,3.6125002,74.379166,1016.2,1007.8,1012.4958,20.37,10.68,14.30375
20141013T0000,18.570246,12.420245,14.963161,1.3000001,7.4,2.7,4.7999997,54.54167,1010.5,1007.8,1009.0417,18.23,10.55,14.499166
20141014T0000,20.150246,10.510245,14.884411,0.0,6.4,2.1,4.2875,31.625,1010.7,1008.5,1009.729,20.75,8.68,13.985001
20141015T0000,19.200245,11.470245,14.7652445,3.6999998,5.8,2.5,3.904167,55.8625,1009.9,1007.2,1008.7249,21.01,9.77,14.035416
20141016T0000,16.900246,13.500245,15.099412,3.7,11.2,2.9,5.845833,75.166664,1011.2,1008.7,1009.9041,16.42,10.71,13.6466675
20141017T0000,19.310246,12.610246,15.653996,16.2,14.9,2.6,6.4083347,56.754166,1019.1,1007.1,1014.31665,20.03,10.64,14.587501
20141018T0000,21.560246,10.270246,14.287745,0.0,5.2,2.6,3.9499998,26.85,1022.4,1019.2,1020.8918,22.39,9.03,13.849168
20141019T0000,23.820246,11.460245,15.938161,0.0,7.0,4.3,5.458334,25.125,1022.9,1020.2,1021.7041,23.17,9.96,14.6208315
20141020T0000,21.450245,12.520246,16.458162,2.0,8.5,2.9,5.1875005,57.175,1021.9,1017.0,1019.79156,21.79,11.47,15.50125
20141021T0000,18.180244,10.110246,15.522744,8.0,20.6,2.7,10.450001,60.583332,1017.0,1008.0,1013.7749,18.29,7.85,13.4375
20141022T0000,10.3102455,6.710245,8.231912,2.0000002,15.1,9.5,12.333333,51.25,1024.7,1017.4,1021.825,9.44,4.07,6.7341666
20141023T0000,12.420245,7.0902452,9.123162,2.1,9.7,2.8,5.504167,75.125,1027.1,1024.4,1025.4833,12.75,5.45,8.265417
20141024T0000,12.620245,3.0402455,7.3648286,0.1,4.8,1.3,3.3000002,23.645834,1024.8,1019.7,1022.30835,14.88,1.76,6.875832
20141025T0000,14.130245,7.1402454,10.264831,1.3000001,4.0,1.4,2.904167,49.662502,1022.9,1020.0,1020.79584,16.72,4.52,8.882083
20141026T0000,16.960245,8.690246,11.612746,0.0,5.1,1.8,3.1541665,37.15417,1026.2,1023.4,1024.7583,18.33,5.82,10.091249
20141027T0000,12.440246,6.2602453,9.302329,0.0,4.1,1.3,3.0458336,50.241665,1026.5,1023.5,1025.0082,13.67,4.5,8.025416
20141028T0000,14.270246,6.770245,9.57858,0.0,4.6,2.2,3.4750001,58.825,1023.6,1017.7,1020.7917,14.52,4.63,8.740833
20141029T0000,16.100246,5.900245,9.696912,0.2,6.7,2.4,4.025,66.833336,1021.0,1017.9,1018.83746,15.81,5.57,9.290833
20141030T0000,17.030245,7.230245,11.422329,0.0,3.8,1.7,2.8874998,37.6375,1025.2,1021.2,1023.64996,17.84,5.38,9.677499
20141031T0000,17.100245,6.4702454,10.523162,0.0,4.6,1.7,3.1999998,26.170832,1026.6,1023.9,1025.2708,17.9,5.0,9.46125
20141101T0000,16.530245,6.230245,10.096496,0.0,4.6,2.7,3.658333,32.854164,1024.4,1021.5,1023.10004,17.43,6.49,9.923332
20141102T0000,16.750246,6.520245,10.1106615,0.0,5.4,3.9,4.6625,5.1666665,1021.4,1014.4,1018.6875,17.66,4.9,9.590835
20141103T0000,13.850245,7.3402452,10.042746,0.7,6.4,3.5,5.2625003,45.058334,1014.1,1000.3,1009.1418,15.38,5.79,9.157084
20141104T0000,13.680245,7.8502455,10.176911,4.4,5.7,2.2,4.3791656,77.65417,999.6,994.1,996.3166,15.8,6.06,9.521251
20141105T0000,10.590245,5.8702455,7.816078,31.499996,7.3,2.1,3.9624996,99.75,1009.6,995.8,1003.2209,8.83,5.36,6.943333
20141106T0000,9.000245,5.3902454,6.8456616,3.0999997,3.6,2.1,2.7999995,90.041664,1014.5,1010.0,1012.90826,10.53,3.73,6.3612504
20141107T0000,11.130245,3.6102452,6.867328,0.4,7.2,3.0,5.170834,72.416664,1013.9,1009.2,1011.6167,11.14,2.14,5.6049995
20141108T0000,13.840245,4.8502455,7.8735785,0.0,4.7,2.8,4.058334,21.1375,1015.7,1010.1,1013.3708,14.5,2.9,6.674585
20141109T0000,9.920245,3.5702453,6.855662,0.4,4.8,1.9,3.3041666,51.320835,1010.7,1008.5,1009.62494,12.06,3.31,6.4220834
20141110T0000,10.940246,6.710245,8.438579,5.1,4.1,1.7,3.1791666,87.041664,1013.8,1010.1,1012.33746,10.39,3.2,6.528333
20141111T0000,10.020246,6.6002455,7.791912,0.8,4.1,2.3,3.5208337,61.00833,1011.8,1003.5,1007.7541,11.14,3.62,6.4479165
20141112T0000,9.510245,6.3502455,7.9044113,12.200001,3.1,1.7,2.2875001,86.25,1008.6,1003.4,1005.1626,10.14,2.97,6.8070836
20141113T0000,11.690246,7.880245,9.901912,4.7999997,4.0,1.1,2.6708333,97.375,1012.7,1009.4,1011.8001,12.63,7.37,9.249167
20141114T0000,10.850245,6.8702455,8.485246,0.0,5.2,1.7,3.7458334,72.333336,1012.0,1006.0,1009.47504,12.2,5.08,7.4991665
20141115T0000,12.160245,7.5902452,9.467746,8.5,6.2,2.2,3.5833337,80.762505,1005.6,1001.5,1003.4792,13.61,6.44,8.765833
20141116T0000,12.230246,8.0602455,9.475661,11.4,9.4,3.4,5.9916663,75.083336,1004.3,1001.8,1003.1333,11.87,5.42,7.901667
20141117T0000,10.490245,7.130245,8.474412,4.7999997,6.3,1.5,3.6166666,76.24166,1006.1,1003.5,1004.62494,11.53,3.51,6.070833
20141118T0000,10.360246,6.4502454,8.150247,0.2,6.1,1.8,3.0874999,58.166668,1012.2,1006.5,1008.49164,10.96,3.17,5.825833
20141119T0000,10.880245,3.7102456,7.1652455,0.0,3.2,2.3,2.7541666,57.99167,1023.7,1012.6,1018.2708,11.54,1.94,5.9595833
20141120T0000,7.690245,2.1102452,4.5877457,0.0,4.1,1.9,3.3125,60.591663,1025.9,1023.8,1024.6459,9.39,0.24,3.7766664
20141121T0000,10.160245,5.0702453,6.7785783,0.0,4.4,1.9,3.3666668,49.895832,1024.3,1020.1,1022.02496,10.04,1.9,5.290834
20141122T0000,10.740245,4.8102455,7.0310783,0.0,4.7,2.3,3.6791668,33.125004,1021.8,1020.1,1020.675,12.81,2.57,5.7804165
20141123T0000,10.640245,4.380245,6.58983,0.0,5.3,3.4,4.3250003,42.62083,1023.2,1019.4,1021.3167,12.02,2.89,6.008751
20141124T0000,14.100245,7.5802455,9.543162,0.0,5.4,2.6,4.3333335,19.233334,1023.3,1019.3,1021.38745,16.38,4.17,7.9112496
20141125T0000,11.020246,7.5102453,9.200663,0.0,5.9,2.6,3.7958333,72.291664,1023.7,1018.3,1020.93756,12.22,4.97,8.0354185
20141126T0000,11.510245,8.650246,9.632329,0.70000005,4.3,1.4,3.1499999,55.125,1018.2,1012.4,1015.29596,12.57,4.65,7.4008327
20141127T0000,9.890245,7.230245,8.550245,0.0,4.0,2.4,3.2416668,56.625,1012.3,1007.3,1009.41254,10.73,3.81,6.5795827
20141128T0000,8.430245,3.7702456,6.327328,0.0,5.4,3.6,4.3,28.904167,1008.6,1006.3,1007.52924,10.4,2.59,5.2112503
20141129T0000,5.7202454,2.4002454,3.437329,0.0,4.2,2.8,3.5458336,31.083334,1013.8,1008.8,1011.8708,8.84,0.77,4.1083336
20141130T0000,5.730245,2.4902453,3.7802455,0.0,3.4,2.2,2.9541664,31.6875,1013.2,1008.4,1011.57495,8.33,0.18,2.9075
20141201T0000,3.8802452,2.0002456,2.9194124,2.8999999,6.4,2.7,4.679167,85.75,1008.2,1005.0,1006.3833,4.41,-0.08,2.3537502
20141202T0000,4.0002456,2.8502455,3.4752452,2.5,4.7,2.4,3.404167,99.333336,1012.6,1008.3,1009.97485,4.4,2.45,3.0258334
20141203T0000,4.1402454,2.9102454,3.3973293,0.5,6.3,4.1,4.9666667,97.541664,1016.6,1013.0,1014.9334,4.44,2.38,3.0745833
20141204T0000,6.040245,2.8802452,4.1689954,0.0,3.8,1.3,2.525,56.791668,1015.7,1014.0,1014.69586,6.93,-0.26,2.5558336
20141205T0000,4.2402453,3.0702453,3.562745,0.2,4.9,2.1,3.2958336,93.166664,1019.8,1015.5,1017.9792,7.12,-0.41,2.417083
20141206T0000,4.3302455,3.2302456,3.8339956,6.299999,7.0,3.8,5.445833,98.125,1023.1,1019.9,1021.2917,4.07,2.7,3.2600002
20141207T0000,4.5602455,3.5502453,4.079411,0.5,5.8,2.8,4.379167,93.166664,1024.3,1022.5,1023.3416,4.51,2.1,3.1270835
20141208T0000,5.7602453,2.1102452,4.106079,3.4999995,6.8,3.1,4.6291666,92.708336,1024.1,1019.1,1021.90405,5.15,0.42,2.3658335
20141209T0000,3.6802454,1.6902454,2.712745,3.2,6.5,1.8,4.4041667,67.083336,1031.5,1019.0,1026.0625,4.93,-2.61,1.1879168
20141210T0000,4.3902454,-1.1197546,1.5364956,1.4000002,7.9,1.6,5.308333,84.416664,1031.3,1022.6,1027.2708,2.81,-3.23,0.23374999
20141211T0000,7.2002454,4.360245,5.8823295,3.1999998,14.5,5.4,10.35,81.708336,1022.4,1019.5,1020.8042,6.24,2.82,4.3970838
20141212T0000,10.440246,5.270245,7.8160796,0.1,14.3,8.6,10.891666,63.458332,1020.7,1009.5,1014.31244,8.45,2.94,5.665833
20141213T0000,11.480246,4.420245,7.845663,0.0,9.4,4.7,6.770834,50.604168,1014.1,1010.1,1011.80835,11.28,1.33,5.425833
20141214T0000,10.590245,7.8302455,8.957746,1.6000001,7.0,4.1,5.570833,82.041664,1017.5,1014.2,1016.09186,10.59,5.22,7.051249
20141215T0000,9.820246,7.440245,8.76233,1.9000001,6.0,2.9,4.6625004,83.0,1018.4,1017.0,1017.44165,9.94,5.08,7.045
20141216T0000,7.980245,6.020245,6.923996,0.7,3.9,2.6,3.2458336,78.333336,1016.7,1013.8,1015.0833,7.97,3.06,5.413334
20141217T0000,6.610245,4.110245,5.442745,7.9999995,11.3,2.9,6.7083325,88.291664,1017.7,1012.4,1015.59155,5.29,2.66,4.044584
20141218T0000,11.830245,6.4102454,9.253161,10.8,10.8,5.8,8.250001,99.375,1023.2,1016.2,1019.14996,9.6,5.01,7.47625
20141219T0000,12.210245,9.380245,10.907745,4.7,16.5,10.5,12.433333,85.791664,1023.9,1020.9,1022.6167,10.77,8.29,9.302917
20141220T0000,10.720245,4.6802454,7.3185782,3.7,15.6,4.9,8.987499,63.833332,1031.6,1023.3,1027.9083,8.81,3.07,5.9879174
20141221T0000,7.5602455,3.7602453,5.646912,1.0,9.5,3.4,6.004166,76.375,1035.8,1032.2,1034.5249,7.31,0.71,3.8475
20141222T0000,7.210245,1.7502455,3.9539955,0.0,8.6,5.4,6.3958325,34.054165,1034.4,1029.1,1031.5582,7.8,-0.44,2.2545836
20141223T0000,10.150246,-0.72975457,2.9398289,0.0,5.7,4.4,5.225,5.3958335,1029.6,1024.4,1027.3458,7.95,-1.5,1.0616668
20141224T0000,9.110246,0.2502454,3.9060786,0.0,8.7,5.4,6.7125,32.529167,1027.7,1024.7,1026.0751,7.74,-1.97,1.4754167
20141225T0000,8.510245,3.3002453,6.793995,2.1,8.9,4.3,7.120834,70.083336,1030.6,1025.4,1027.4792,5.85,-0.35,4.010416
20141226T0000,5.1002455,0.7302454,3.2031624,0.5,5.6,2.7,4.3583336,55.933334,1032.2,1027.6,1030.6,5.12,-2.85,0.50999993
20141227T0000,4.3402452,-1.2697546,1.9277453,13.499999,17.3,3.2,11.083333,89.18333,1026.5,999.7,1008.3625,2.26,-3.06,-0.0016667532
20141228T0000,2.2502456,-3.6197548,-0.49017116,5.8,16.1,4.6,10.375,83.0,1030.2,1000.3,1012.3916,0.33,-5.79,-1.8004166
20141229T0000,-1.4497546,-10.379755,-5.2076716,3.6000001,7.7,2.8,5.441667,53.666668,1036.7,1031.2,1035.2584,-1.86,-12.89,-6.8329177
20141230T0000,0.3302454,-1.9997545,-0.804338,0.9000001,5.1,2.3,3.3083334,88.125,1038.7,1036.8,1037.8248,-0.34,-5.45,-2.7766669
20141231T0000,2.2902455,-1.7997545,0.16691206,0.8,4.9,1.9,3.0833333,76.375,1037.0,1035.8,1036.4,2.26,-4.42,-1.9941667
20150101T0000,0.7202454,-4.1797547,-2.1055882,0.0,4.6,1.1,3.3208334,18.85,1039.6,1036.4,1037.6626,2.0,-6.95,-3.8629167
20150102T0000,2.6902456,-2.7197547,-0.07558799,1.6,8.1,3.2,6.1041665,62.620834,1037.9,1035.2,1036.4667,1.76,-5.08,-1.6433334
20150103T0000,10.160245,0.9802454,3.946079,4.5,22.7,3.0,8.370833,88.0,1038.4,1021.0,1030.4542,6.79,-2.77,1.7545834
20150104T0000,10.240245,0.1202454,5.419412,4.6000004,16.7,1.6,6.466667,63.416668,1038.5,1022.2,1031.6417,6.99,-3.64,3.020417
20150105T0000,4.4902453,-4.6697545,-1.320171,0.0,3.6,1.6,2.845833,3.3333333,1038.7,1030.7,1035.3876,4.44,-4.93,-2.4279168
20150106T0000,3.9002452,-3.8797545,-1.2410043,0.0,4.5,2.8,3.6208334,7.004167,1030.3,1024.6,1026.9291,5.46,-4.31,-2.0283332
20150107T0000,5.0902452,-1.0897546,1.8714952,0.3,4.4,2.6,3.666667,79.066666,1032.5,1028.3,1031.0125,4.35,-3.82,-0.30875003
20150108T0000,10.270246,2.3002453,6.2314954,2.0,14.4,4.3,8.825,88.375,1033.3,1029.6,1031.3667,6.79,0.91,3.95875
20150109T0000,11.130245,6.790245,8.503995,1.7,18.5,7.9,12.329166,89.75,1036.6,1028.1,1032.7167,7.58,3.23,5.230833
20150110T0000,15.010245,11.3102455,13.283578,1.9000003,18.4,14.3,16.358332,96.208336,1027.9,1021.2,1024.5375,12.26,7.62,10.04375
20150111T0000,12.240245,3.6202455,6.7227445,12.099999,14.2,7.3,11.825001,74.25,1032.3,1018.3,1024.8833,9.34,0.49,4.525
20150112T0000,7.7602453,2.6102452,4.8814955,0.0,10.4,7.0,8.933332,45.89583,1032.9,1024.0,1029.4333,7.44,0.02,2.5387502
20150113T0000,14.090245,0.2902454,5.9627457,0.0,10.7,6.1,8.004166,12.058333,1023.6,1014.2,1018.4458,9.63,-1.57,2.3933337
20150114T0000,12.200245,4.690245,8.754412,7.6000004,18.7,5.9,13.516666,78.083336,1021.6,1013.8,1017.5166,7.44,1.98,5.3608336
20150115T0000,10.180245,3.6202455,6.2106614,0.0,8.6,4.8,6.9249997,65.35833,1021.2,1007.0,1012.7292,9.51,1.0,3.8833332
20150116T0000,7.5702453,3.7702456,5.7364945,8.3,7.0,3.3,5.0000005,82.333336,1008.9,1005.8,1007.35846,8.02,1.8,3.9758337
20150117T0000,5.9502454,2.6402454,4.000662,11.300002,6.1,1.7,3.8166668,90.416664,1019.8,1009.4,1015.2126,5.64,-0.48,3.0212498
20150118T0000,2.7002454,-0.9597546,0.75941205,0.0,4.8,3.0,3.5874999,46.083332,1020.6,1014.5,1017.87067,4.87,-4.13,-0.39999995
20150119T0000,2.8302455,-0.2597546,1.4435787,2.2,3.7,2.4,3.2916667,92.0,1015.0,1011.1,1012.7249,4.19,-2.86,0.35166666
20150120T0000,2.5902452,0.4202454,1.5485787,4.299999,5.4,1.7,3.1374998,87.541664,1012.6,1010.7,1011.65424,3.37,-3.01,0.7875001
20150121T0000,3.2502456,0.4902454,1.8919121,0.1,5.2,2.2,3.5125,58.25,1012.6,1007.9,1010.1291,4.96,-2.87,0.039166648
20150122T0000,2.1002455,0.3202454,1.3585788,0.0,3.8,1.5,2.8916667,63.625,1017.9,1008.7,1012.45844,4.37,-3.86,-0.63874996
20150123T0000,1.8302454,0.7602454,1.2027456,0.1,6.6,3.1,4.8666663,94.583336,1025.7,1018.3,1021.74585,2.57,-0.59,0.5808334
20150124T0000,2.6902456,0.5502454,1.4310788,2.6000001,7.4,1.8,4.0499997,88.0,1025.8,1021.3,1023.971,3.91,-1.15,0.45833334
20150125T0000,3.2702456,0.52024543,1.5169121,1.1,7.3,2.5,5.4125,76.166664,1032.3,1026.2,1029.8209,4.82,-3.43,0.3575
20150126T0000,1.3302454,0.34024543,0.88441205,5.8,7.6,1.2,4.15,93.666664,1031.2,1023.2,1027.8209,1.7,-3.79,-0.60916656
20150127T0000,4.4302454,1.4502454,2.5048287,3.9999993,7.3,2.8,5.0500007,82.833336,1026.1,1022.8,1024.6543,4.37,-2.79,0.6508333
20150128T0000,5.2002454,-0.3197546,2.5885787,0.6,14.0,2.7,6.908333,70.166664,1026.0,1007.4,1019.6541,3.83,-4.15,-0.20374997
20150129T0000,4.900245,2.2802453,3.9314954,7.4999995,14.2,7.4,10.858334,87.416664,1006.3,981.1,997.92084,4.23,0.19,2.2716668
20150130T0000,5.020245,0.9602454,2.714412,8.4,14.3,8.3,11.954167,84.833336,985.5,977.5,981.51263,3.79,-1.57,1.2133332
20150131T0000,3.6002455,0.5402454,2.1127458,2.1999998,8.0,3.9,6.004167,80.0,989.5,982.0,985.6667,4.83,-2.41,0.5541666
20150201T0000,2.7102456,1.2402453,1.8202454,3.3000002,10.5,5.0,7.866667,67.0,999.7,989.5,993.72485,3.67,-4.43,-0.63291675
20150202T0000,2.9102454,0.4002454,1.9827453,8.3,12.0,2.8,7.258333,77.083336,1005.3,999.1,1003.2,3.59,-5.0,-0.36750004
20150203T0000,2.7702456,-2.1997547,-0.2526712,0.0,6.3,2.4,3.9583333,50.75,1005.4,1002.9,1003.8167,3.62,-8.55,-3.701666
20150204T0000,1.7602454,-2.0797548,-0.42642125,0.0,12.5,4.5,7.7833333,47.575,1015.2,1005.4,1009.34174,1.98,-5.46,-2.4787495
20150205T0000,0.14024541,-1.2297546,-0.7255879,0.0,14.5,7.7,11.0625,77.375,1015.4,1012.7,1013.8542,0.47,-3.22,-1.6745833
20150206T0000,1.0502454,-0.73975456,0.19066207,0.0,15.3,10.5,12.491668,71.583336,1018.8,1013.3,1015.15845,1.05,-2.83,-1.2341667
20150207T0000,1.2402453,-2.8497548,-0.9247546,0.0,13.1,5.0,9.158333,12.224999,1028.4,1019.1,1024.775,3.69,-4.54,-1.8658333
20150208T0000,2.3202453,-4.099755,-1.1393379,0.6,10.9,3.0,5.5625,51.466663,1032.6,1027.2,1028.7875,2.89,-6.13,-2.5720832
20150209T0000,4.0902452,-3.3597546,-0.16808784,0.0,5.5,1.5,3.3916667,68.25,1034.0,1031.1,1032.5748,3.25,-5.66,-1.5604167
20150210T0000,6.650245,-2.8397546,0.7510786,0.0,6.8,2.2,4.2791667,31.791666,1032.1,1027.8,1030.1666,7.75,-3.53,-0.2008334
20150211T0000,6.3002453,-2.7097545,0.38232872,0.0,4.6,2.2,3.6041667,13.25,1028.5,1023.4,1026.329,8.43,-4.11,-0.2791666
20150212T0000,7.150245,-2.4497547,0.55232877,0.0,4.8,2.1,3.6416664,8.083333,1024.9,1021.7,1023.31665,9.62,-5.09,-0.3179167
20150213T0000,7.3202453,-2.2397547,0.9619121,0.0,5.6,3.5,4.5375,25.137503,1023.0,1015.0,1019.6501,9.05,-5.37,-0.25625008
20150214T0000,9.340245,0.3102454,3.498162,1.6,5.9,3.1,4.8875003,71.5,1014.6,1007.6,1010.98334,9.94,-2.52,1.6308331
20150215T0000,5.880245,0.4302454,2.3535788,0.3,5.0,2.7,3.6333332,69.791664,1014.6,1009.0,1010.80005,8.59,-1.92,1.6520835
20150216T0000,4.670245,-0.51975465,1.5577453,0.0,3.6,1.8,2.8583336,14.733334,1020.9,1015.1,1018.7207,10.54,-3.74,0.82125
20150217T0000,3.3302455,0.030245423,1.4523288,0.0,6.3,2.1,3.7666671,50.779163,1038.9,1021.3,1030.2084,6.54,-3.24,0.42374992
20150218T0000,3.4302454,-0.1997546,1.4235789,0.0,6.0,2.1,4.3416667,37.791668,1040.1,1037.1,1038.8999,6.04,-3.3,0.5045833
20150219T0000,7.610245,-0.4297546,2.0639954,0.0,5.9,2.6,3.95,8.375,1038.0,1026.8,1033.15,10.5,-3.76,1.1929165
20150220T0000,13.010245,-1.3797545,3.5919116,0.0,8.3,4.1,5.8541675,0.15416665,1026.7,1009.0,1019.19586,11.6,-2.0,1.9954166
20150221T0000,4.5302453,1.7502455,3.0169117,10.499999,9.8,2.1,5.491668,81.0,1008.5,1001.6,1003.8208,3.65,-2.07,0.78291655
20150222T0000,5.130245,0.6702454,2.6523287,1.8000002,6.3,1.8,3.1708333,71.125,1012.3,1004.5,1009.38745,6.93,-3.69,0.69749993
20150223T0000,6.5602455,-0.27975458,2.8664954,8.3,10.3,2.7,7.1250005,77.583336,1011.9,1001.6,1005.3167,5.19,-3.37,1.20375
20150224T0000,6.690245,2.9502454,4.9919124,1.3000001,8.7,3.9,6.641666,49.608334,1016.8,1003.6,1009.82513,7.56,-2.3,2.5566666
